2016-06-06 21:41:41.000,,
2016-06-06 21:41:41.000,us,sy
2016-06-06 21:41:41.000,1,0
2016-06-06 21:41:42.000,28,5
2016-06-06 21:41:43.000,31,4
2016-06-06 21:41:44.000,33,5
2016-06-06 21:41:45.000,7,3
2016-06-06 21:41:46.000,77,7
2016-06-06 21:41:47.000,69,12
2016-06-06 21:41:48.000,50,12
2016-06-06 21:41:49.000,48,13
2016-06-06 21:41:50.000,44,12
2016-06-06 21:41:51.000,57,11
2016-06-06 21:41:52.000,57,11
2016-06-06 21:41:53.000,54,12
2016-06-06 21:41:54.000,48,10
2016-06-06 21:41:55.000,53,11
2016-06-06 21:41:56.000,40,13
2016-06-06 21:41:57.000,39,13
2016-06-06 21:41:58.000,47,12
2016-06-06 21:41:59.000,72,11
2016-06-06 21:42:00.000,80,9
2016-06-06 21:42:01.000,80,13
2016-06-06 21:42:02.000,70,13
2016-06-06 21:42:03.000,69,14
2016-06-06 21:42:04.000,63,14
2016-06-06 21:42:05.000,58,16
2016-06-06 21:42:06.000,52,17
2016-06-06 21:42:07.000,60,17
2016-06-06 21:42:08.000,69,14
2016-06-06 21:42:09.000,82,14
2016-06-06 21:42:10.000,76,15
2016-06-06 21:42:11.000,73,17
2016-06-06 21:42:12.000,67,16
2016-06-06 21:42:13.000,69,15
2016-06-06 21:42:14.000,64,16
2016-06-06 21:42:15.000,67,15
2016-06-06 21:42:16.000,58,18
2016-06-06 21:42:17.000,57,18
2016-06-06 21:42:18.000,57,19
2016-06-06 21:42:19.000,57,17
2016-06-06 21:42:20.000,74,16
2016-06-06 21:42:21.000,69,16
2016-06-06 21:42:22.000,63,18
2016-06-06 21:42:23.000,55,17
2016-06-06 21:42:24.000,66,16
2016-06-06 21:42:25.000,66,19
2016-06-06 21:42:26.000,72,16
2016-06-06 21:42:27.000,80,16
2016-06-06 21:42:28.000,77,16
2016-06-06 21:42:29.000,82,15
2016-06-06 21:42:30.000,80,16
2016-06-06 21:42:31.000,77,17
2016-06-06 21:42:32.000,69,17
2016-06-06 21:42:33.000,65,19
2016-06-06 21:42:34.000,57,18
2016-06-06 21:42:35.000,57,18
2016-06-06 21:42:36.000,56,16
2016-06-06 21:42:37.000,75,16
2016-06-06 21:42:38.000,67,16
2016-06-06 21:42:39.000,73,18
2016-06-06 21:42:40.000,69,16
2016-06-06 21:42:41.000,61,17
2016-06-06 21:42:42.000,61,17
2016-06-06 21:42:43.000,58,17
2016-06-06 21:42:44.000,58,17
2016-06-06 21:42:45.000,59,18
2016-06-06 21:42:46.000,59,18
2016-06-06 21:42:47.000,73,15
2016-06-06 21:42:48.000,77,17
2016-06-06 21:42:49.000,63,18
2016-06-06 21:42:50.000,63,18
2016-06-06 21:42:51.000,59,18
2016-06-06 21:42:52.000,53,16
2016-06-06 21:42:53.000,57,18
2016-06-06 21:42:54.000,55,16
2016-06-06 21:42:55.000,56,17
2016-06-06 21:42:56.000,57,18
2016-06-06 21:42:57.000,55,17
2016-06-06 21:42:58.000,58,18
2016-06-06 21:42:59.000,55,17
2016-06-06 21:43:00.000,58,18
2016-06-06 21:43:01.000,57,17
2016-06-06 21:43:02.000,63,17
2016-06-06 21:43:03.000,64,15
2016-06-06 21:43:04.000,59,14
2016-06-06 21:43:05.000,59,15
2016-06-06 21:43:06.000,58,16
2016-06-06 21:43:07.000,59,16
2016-06-06 21:43:08.000,57,16
2016-06-06 21:43:09.000,57,16
2016-06-06 21:43:10.000,55,16
2016-06-06 21:43:11.000,55,17
2016-06-06 21:43:12.000,61,16
2016-06-06 21:43:13.000,61,16
2016-06-06 21:43:14.000,60,15
2016-06-06 21:43:15.000,59,15
2016-06-06 21:43:16.000,57,15
2016-06-06 21:43:17.000,59,15
2016-06-06 21:43:18.000,58,16
2016-06-06 21:43:19.000,59,15
2016-06-06 21:43:20.000,58,15
2016-06-06 21:43:21.000,58,15
2016-06-06 21:43:22.000,60,16
2016-06-06 21:43:23.000,57,15
2016-06-06 21:43:24.000,59,16
