2016-06-06 21:41:44.860, field, MessageQueue,R#0000,R#0001,R#0002,R#0003,R#0004,R#0005,R#0006,R#0007,R#0008,R#0009
2016-06-06 21:41:44.860, data, MessageQueue,0,0,0,0,0,0,0,0,0,0
2016-06-06 21:41:44.878, field, AgentTransaction,R#0000,R#0002,R#0001,R#0004,R#0003,R#0006,R#0005,R#0008,R#0007,R#0009,Total
2016-06-06 21:41:44.879, data, AgentTransaction,0,0,0,0,0,0,0,0,0,0,0
2016-06-06 21:41:44.879, field, MessageLatency,R#0004
2016-06-06 21:41:44.880, data, MessageLatency,0
2016-06-06 21:41:45.832, field, MessageQueue,R#0000,R#0001,R#0002,R#0003,R#0004,R#0005,R#0006,R#0007,R#0008,R#0009
2016-06-06 21:41:45.832, data, MessageQueue,0,0,0,0,0,0,0,0,0,0
2016-06-06 21:41:45.870, field, AgentTransaction,R#0000,R#0002,R#0001,R#0004,R#0003,R#0006,R#0005,R#0008,R#0007,R#0009,Total
2016-06-06 21:41:45.871, data, AgentTransaction,0,0,0,0,0,0,0,0,0,0,0
2016-06-06 21:41:45.871, field, MessageLatency,R#0004
2016-06-06 21:41:45.872, data, MessageLatency,0
2016-06-06 21:41:46.831, field, MessageQueue,R#0000,R#0001,R#0002,R#0003,R#0004,R#0005,R#0006,R#0007,R#0008,R#0009
2016-06-06 21:41:46.831, data, MessageQueue,0,0,0,106,883,771,0,0,0,0
2016-06-06 21:41:46.843, field, AgentTransaction,R#0000,R#0002,R#0001,R#0004,R#0003,R#0006,R#0005,R#0008,R#0007,R#0009,Total
2016-06-06 21:41:46.843, data, AgentTransaction,0,9900,700,47100,49700,45000,47500,300,6600,0,206800
2016-06-06 21:41:46.844, field, MessageLatency,R#0002,R#0001,R#0004,R#0003,R#0006,R#0005,R#0008,R#0007
2016-06-06 21:41:46.844, data, MessageLatency,6,59,537,159,2,508,127,15
2016-06-06 21:41:47.831, field, MessageQueue,R#0000,R#0001,R#0002,R#0003,R#0004,R#0005,R#0006,R#0007,R#0008,R#0009
2016-06-06 21:41:47.831, data, MessageQueue,0,0,0,0,1001,979,0,0,0,0
2016-06-06 21:41:47.842, field, AgentTransaction,R#0000,R#0002,R#0001,R#0004,R#0003,R#0006,R#0005,R#0008,R#0007,R#0009,Total
2016-06-06 21:41:47.843, data, AgentTransaction,0,17400,1200,138000,105800,78800,121000,500,11600,0,474300
2016-06-06 21:41:47.844, field, MessageLatency,R#0002,R#0001,R#0004,R#0003,R#0006,R#0005,R#0008,R#0007
2016-06-06 21:41:47.844, data, MessageLatency,6,95,978,3,4,1033,230,11
2016-06-06 21:41:48.831, field, MessageQueue,R#0000,R#0001,R#0002,R#0003,R#0004,R#0005,R#0006,R#0007,R#0008,R#0009
2016-06-06 21:41:48.831, data, MessageQueue,0,0,0,0,967,1001,0,0,0,0
2016-06-06 21:41:48.846, field, AgentTransaction,R#0000,R#0002,R#0001,R#0004,R#0003,R#0006,R#0005,R#0008,R#0007,R#0009,Total
