2016-06-06 21:41:42.460, title, Agent,AGENT_MODE=1
2016-06-06 21:41:42.463, title, Agent,AMOUNT_RESERVE_AGENT=10
2016-06-06 21:41:42.464, title, Agent,POOLSIZE=16
2016-06-06 21:41:42.464, title, Agent,AMOUNT_OF_AGENTS=10
2016-06-06 21:41:42.464, title, Agent,RESERVE_MODE=0
2016-06-06 21:41:42.464, title, Agent,QUEUE_WAIT=10
2016-06-06 21:41:42.464, title, Agent,AGENT_WAIT=10
2016-06-06 21:41:42.464, title, Agent,QUEUE_LENGTH=1000
2016-06-06 21:41:42.465, title, ID,SEED=9223372036854775807
2016-06-06 21:41:42.465, title, ID,RULE=R#
2016-06-06 21:41:44.293, title, Data,SELECT_TYPE=0
2016-06-06 21:41:44.293, title, Data,MODE=0
2016-06-06 21:41:44.293, title, Data,SEED=9223372036854775807
2016-06-06 21:41:44.293, title, Data,AMOUNT_USER=100000
2016-06-06 21:41:44.293, title, Data,TIME_PERIOD=1000
2016-06-06 21:41:44.294, title, Data,AGENT_DEFAULT_VALUE=1
2016-06-06 21:41:44.294, title, Data,DATA_VOLUME=10000
2016-06-06 21:41:44.294, title, Data,TIME_RUN=100
2016-06-06 21:41:44.294, title, UserProfile,MODE=1
2016-06-06 21:41:44.294, title, UserProfile,SEED=9223372036854775807
2016-06-06 21:41:44.294, title, UserProfile,AMOUNT_USER=100000
2016-06-06 21:41:44.821, title, Logger,TIME_PERIOD=1000
2016-06-06 21:41:44.822, title, Logger,TIME_RUN=100
2016-06-06 21:41:44.826, title, Stream,POOLSIZE=16
2016-06-06 21:41:44.826, title, Stream,WINDOW_SIZE=100
2016-06-06 21:41:44.826, title, Stream,TIME_PERIOD=1000
2016-06-06 21:41:44.827, title, Stream,ALIVE_TIME=100
2016-06-06 21:41:44.827, title, Stream,TIME_RUN=100
2016-06-06 21:41:44.830, title, ,StratTime=1465216904830
2016-06-06 21:41:44.858, data, 0sec =505000
2016-06-06 21:41:45.831, data, 1sec =505000
2016-06-06 21:41:46.830, data, 2sec =505000
2016-06-06 21:41:47.831, data, 3sec =505000
2016-06-06 21:41:48.831, data, 4sec =505000
2016-06-06 21:41:49.830, data, 5sec =505000
2016-06-06 21:41:50.830, data, 6sec =505000
2016-06-06 21:41:51.830, data, 7sec =505000
2016-06-06 21:41:52.831, data, 8sec =505000
2016-06-06 21:41:53.831, data, 9sec =505000
2016-06-06 21:41:54.831, data, 10sec =505000
2016-06-06 21:41:55.830, data, 11sec =505000
2016-06-06 21:41:56.830, data, 12sec =505000
2016-06-06 21:41:57.830, data, 13sec =505000
2016-06-06 21:41:58.830, data, 14sec =505000
2016-06-06 21:41:59.831, data, 15sec =505000
2016-06-06 21:42:00.831, data, 16sec =505000
2016-06-06 21:42:01.830, data, 17sec =505000
2016-06-06 21:42:02.831, data, 18sec =505000
2016-06-06 21:42:03.831, data, 19sec =505000
2016-06-06 21:42:04.831, data, 20sec =505000
2016-06-06 21:42:05.830, data, 21sec =505000
2016-06-06 21:42:06.831, data, 22sec =505000
2016-06-06 21:42:07.831, data, 23sec =505000
2016-06-06 21:42:08.830, data, 24sec =505000
2016-06-06 21:42:09.831, data, 25sec =505000
2016-06-06 21:42:10.830, data, 26sec =505000
2016-06-06 21:42:11.831, data, 27sec =505000
2016-06-06 21:42:12.831, data, 28sec =505000
2016-06-06 21:42:13.830, data, 29sec =505000
2016-06-06 21:42:14.831, data, 30sec =505000
2016-06-06 21:42:15.830, data, 31sec =505000
2016-06-06 21:42:16.830, data, 32sec =505000
2016-06-06 21:42:17.830, data, 33sec =505000
2016-06-06 21:42:18.831, data, 34sec =505000
2016-06-06 21:42:19.830, data, 35sec =505000
2016-06-06 21:42:20.830, data, 36sec =505000
2016-06-06 21:42:21.830, data, 37sec =505000
2016-06-06 21:42:22.830, data, 38sec =505000
2016-06-06 21:42:23.830, data, 39sec =505000
2016-06-06 21:42:24.830, data, 40sec =505000
2016-06-06 21:42:25.831, data, 41sec =505000
2016-06-06 21:42:26.831, data, 42sec =505000
2016-06-06 21:42:27.831, data, 43sec =505000
2016-06-06 21:42:28.831, data, 44sec =505000
2016-06-06 21:42:29.831, data, 45sec =505000
2016-06-06 21:42:30.831, data, 46sec =505000
2016-06-06 21:42:31.830, data, 47sec =505000
2016-06-06 21:42:32.831, data, 48sec =505000
2016-06-06 21:42:33.831, data, 49sec =505000
2016-06-06 21:42:34.830, data, 50sec =505000
2016-06-06 21:42:35.831, data, 51sec =505000
2016-06-06 21:42:36.830, data, 52sec =505000
2016-06-06 21:42:37.830, data, 53sec =505000
2016-06-06 21:42:38.831, data, 54sec =505000
2016-06-06 21:42:39.830, data, 55sec =505000
2016-06-06 21:42:40.830, data, 56sec =505000
2016-06-06 21:42:41.830, data, 57sec =505000
2016-06-06 21:42:42.831, data, 58sec =505000
2016-06-06 21:42:43.830, data, 59sec =505000
2016-06-06 21:42:44.830, data, 60sec =505000
2016-06-06 21:42:45.830, data, 61sec =505000
2016-06-06 21:42:46.830, data, 62sec =505000
2016-06-06 21:42:47.830, data, 63sec =505000
2016-06-06 21:42:48.831, data, 64sec =505000
2016-06-06 21:42:49.830, data, 65sec =505000
2016-06-06 21:42:50.831, data, 66sec =505000
2016-06-06 21:42:51.830, data, 67sec =505000
2016-06-06 21:42:52.830, data, 68sec =505000
2016-06-06 21:42:53.832, data, 69sec =505000
2016-06-06 21:42:54.830, data, 70sec =505000
2016-06-06 21:42:55.830, data, 71sec =505000
2016-06-06 21:42:56.830, data, 72sec =505000
2016-06-06 21:42:57.831, data, 73sec =505000
2016-06-06 21:42:58.831, data, 74sec =505000
2016-06-06 21:42:59.831, data, 75sec =505000
2016-06-06 21:43:00.830, data, 76sec =505000
2016-06-06 21:43:01.830, data, 77sec =505000
2016-06-06 21:43:02.831, data, 78sec =505000
2016-06-06 21:43:03.831, data, 79sec =505000
2016-06-06 21:43:04.830, data, 80sec =505000
2016-06-06 21:43:05.831, data, 81sec =505000
2016-06-06 21:43:06.831, data, 82sec =505000
2016-06-06 21:43:07.831, data, 83sec =505000
2016-06-06 21:43:08.830, data, 84sec =505000
2016-06-06 21:43:09.831, data, 85sec =505000
2016-06-06 21:43:10.830, data, 86sec =505000
2016-06-06 21:43:11.831, data, 87sec =505000
2016-06-06 21:43:12.831, data, 88sec =505000
2016-06-06 21:43:13.831, data, 89sec =505000
2016-06-06 21:43:14.831, data, 90sec =505000
2016-06-06 21:43:15.830, data, 91sec =505000
2016-06-06 21:43:16.831, data, 92sec =505000
2016-06-06 21:43:17.831, data, 93sec =505000
2016-06-06 21:43:18.831, data, 94sec =505000
2016-06-06 21:43:19.830, data, 95sec =505000
2016-06-06 21:43:20.831, data, 96sec =505000
2016-06-06 21:43:21.831, data, 97sec =505000
2016-06-06 21:43:22.831, data, 98sec =505000
2016-06-06 21:43:23.830, data, 99sec =505000
2016-06-06 21:43:24.834, data, 100sec =505000
2016-06-06 21:43:24.845, data, -1sec =FlatType DataN_50500000
2016-06-06 21:43:24.845, title, ,StopTime=1465217004834
2016-06-06 21:43:24.877, title, ,Total=49961276
2016-06-06 21:43:24.878, title, ,TransactionTime=100004
