2016-06-06 21:41:51.210, state, Event,cloning,R#0004,R#0004,11
2016-06-06 21:41:51.210, data, Event,R#0004,R#0004,R#0010
2016-06-06 21:41:55.921, state, Event,delete,R#0004,R#0010,10
2016-06-06 21:41:58.964, state, Event,cloning,R#0005,R#0005,11
2016-06-06 21:41:58.964, data, Event,R#0005,R#0005,R#0010
2016-06-06 21:41:59.650, state, Event,cloning,R#0004,R#0004,12
2016-06-06 21:41:59.650, data, Event,R#0004,R#0004,R#0011
2016-06-06 21:41:59.968, state, Event,cloning,R#0005,R#0010,13
2016-06-06 21:41:59.969, data, Event,R#0005,R#0010,R#0012
2016-06-06 21:42:08.423, state, Event,cloning,R#0004,R#0011,14
2016-06-06 21:42:08.423, data, Event,R#0004,R#0011,R#0013
2016-06-06 21:42:14.114, state, Event,delete,R#0005,R#0012,13
2016-06-06 21:42:16.189, state, Event,delete,R#0004,R#0013,12
2016-06-06 21:42:20.221, state, Event,cloning,R#0003,R#0003,13
2016-06-06 21:42:20.222, data, Event,R#0003,R#0003,R#0012
2016-06-06 21:42:23.960, state, Event,cloning,R#0004,R#0011,14
2016-06-06 21:42:23.960, data, Event,R#0004,R#0011,R#0013
2016-06-06 21:42:23.963, state, Event,delete,R#0003,R#0012,13
2016-06-06 21:42:26.079, state, Event,cloning,R#0005,R#0010,14
2016-06-06 21:42:26.079, data, Event,R#0005,R#0010,R#0012
2016-06-06 21:42:26.867, state, Event,cloning,R#0005,R#0005,15
2016-06-06 21:42:26.868, data, Event,R#0005,R#0005,R#0014
2016-06-06 21:42:28.211, state, Event,cloning,R#0003,R#0003,16
2016-06-06 21:42:28.211, data, Event,R#0003,R#0003,R#0015
2016-06-06 21:42:29.103, state, Event,cloning,R#0004,R#0004,17
2016-06-06 21:42:29.104, data, Event,R#0004,R#0004,R#0016
2016-06-06 21:42:31.193, state, Event,delete,R#0004,R#0011,16
2016-06-06 21:42:31.248, state, Event,delete,R#0004,R#0013,15
2016-06-06 21:42:31.347, state, Event,delete,R#0003,R#0015,14
2016-06-06 21:42:31.565, state, Event,delete,R#0005,R#0012,13
2016-06-06 21:42:31.590, state, Event,delete,R#0005,R#0010,12
2016-06-06 21:42:36.863, state, Event,cloning,R#0004,R#0016,13
2016-06-06 21:42:36.863, data, Event,R#0004,R#0016,R#0011
2016-06-06 21:42:38.547, state, Event,cloning,R#0005,R#0014,14
2016-06-06 21:42:38.547, data, Event,R#0005,R#0014,R#0013
2016-06-06 21:42:42.922, state, Event,delete,R#0005,R#0013,13
2016-06-06 21:42:44.605, state, Event,delete,R#0004,R#0011,12
2016-06-06 21:42:46.862, state, Event,cloning,R#0003,R#0003,13
2016-06-06 21:42:46.862, data, Event,R#0003,R#0003,R#0015
2016-06-06 21:42:47.722, state, Event,cloning,R#0004,R#0016,14
2016-06-06 21:42:47.722, data, Event,R#0004,R#0016,R#0012
2016-06-06 21:42:53.020, state, Event,delete,R#0003,R#0015,13
2016-06-06 21:42:53.309, state, Event,delete,R#0004,R#0012,12
2016-06-06 21:43:01.746, state, Event,cloning,R#0005,R#0014,13
2016-06-06 21:43:01.746, data, Event,R#0005,R#0014,R#0010
2016-06-06 21:43:11.293, state, Event,delete,R#0005,R#0010,12
2016-06-06 21:43:12.098, state, Event,cloning,R#0004,R#0016,13
2016-06-06 21:43:12.098, data, Event,R#0004,R#0016,R#0013
