2016-04-24 22:10:28.268, data, Event,R#0004,R#0004,R#0010
2016-04-24 22:10:37.009, data, Event,R#0004,R#0004,R#0011
2016-04-24 22:10:50.680, data, Event,R#0004,R#0004,R#0012
2016-04-24 22:11:49.168, data, Event,R#0004,R#0010,R#0013
2016-04-24 22:12:01.182, data, Event,R#0004,R#0010,R#0014
2016-04-24 22:12:14.419, data, Event,R#0004,R#0010,R#0015
2016-04-24 22:12:17.482, data, Event,R#0004,R#0010,R#0016
2016-04-24 22:12:17.505, data, Event,R#0004,R#0010,R#0017
2016-04-24 22:12:17.527, data, Event,R#0004,R#0010,R#0018
2016-04-24 22:12:19.387, data, Event,R#0004,R#0010,R#0019
2016-04-24 22:12:20.478, data, Event,R#0004,R#0010,R#0020
2016-04-24 22:12:22.482, data, Event,R#0004,R#0010,R#0021
2016-04-24 22:12:22.922, data, Event,R#0004,R#0010,R#0022
2016-04-24 22:12:23.172, data, Event,R#0004,R#0010,R#0023
2016-04-24 22:12:23.368, data, Event,R#0004,R#0010,R#0024
2016-04-24 22:12:23.507, data, Event,R#0004,R#0010,R#0025
2016-04-24 22:12:23.577, data, Event,R#0004,R#0010,R#0026
2016-04-24 22:12:23.601, data, Event,R#0004,R#0010,R#0027
2016-04-24 22:12:23.659, data, Event,R#0004,R#0010,R#0028
2016-04-24 22:12:23.772, data, Event,R#0004,R#0010,R#0029
2016-04-24 22:12:23.888, data, Event,R#0004,R#0010,R#0030
2016-04-24 22:12:24.351, data, Event,R#0004,R#0010,R#0031
2016-04-24 22:12:24.473, data, Event,R#0004,R#0010,R#0032
2016-04-24 22:12:24.575, data, Event,R#0004,R#0010,R#0033
2016-04-24 22:12:24.643, data, Event,R#0004,R#0010,R#0034
2016-04-24 22:12:24.778, data, Event,R#0004,R#0010,R#0035
2016-04-24 22:12:24.867, data, Event,R#0004,R#0010,R#0036
2016-04-24 22:12:24.966, data, Event,R#0004,R#0010,R#0037
2016-04-24 22:12:25.111, data, Event,R#0004,R#0010,R#0038
2016-04-24 22:12:25.250, data, Event,R#0004,R#0010,R#0039
2016-04-24 22:12:25.564, data, Event,R#0004,R#0010,R#0040
2016-04-24 22:12:25.858, data, Event,R#0004,R#0010,R#0041
2016-04-24 22:12:26.379, data, Event,R#0004,R#0010,R#0042
2016-04-24 22:12:26.520, data, Event,R#0004,R#0010,R#0043
2016-04-24 22:12:26.906, data, Event,R#0004,R#0010,R#0044
2016-04-24 22:12:27.125, data, Event,R#0004,R#0010,R#0045
2016-04-24 22:12:27.331, data, Event,R#0004,R#0010,R#0046
2016-04-24 22:12:27.392, data, Event,R#0004,R#0010,R#0047
2016-04-24 22:12:27.720, data, Event,R#0004,R#0010,R#0048
2016-04-24 22:12:27.966, data, Event,R#0004,R#0010,R#0049
2016-04-24 22:12:28.103, data, Event,R#0004,R#0010,R#0050
2016-04-24 22:12:28.730, data, Event,R#0004,R#0010,R#0051
2016-04-24 22:12:28.758, data, Event,R#0004,R#0010,R#0052
2016-04-24 22:12:28.802, data, Event,R#0004,R#0010,R#0053
2016-04-24 22:12:28.867, data, Event,R#0004,R#0010,R#0054
2016-04-24 22:12:29.237, data, Event,R#0004,R#0010,R#0055
2016-04-24 22:12:29.651, data, Event,R#0004,R#0010,R#0056
2016-04-24 22:12:30.134, data, Event,R#0004,R#0010,R#0057
2016-04-24 22:12:30.291, data, Event,R#0004,R#0010,R#0058
2016-04-24 22:12:30.533, data, Event,R#0004,R#0010,R#0059
2016-04-24 22:12:30.722, data, Event,R#0004,R#0010,R#0060
2016-04-24 22:12:31.200, data, Event,R#0004,R#0010,R#0061
2016-04-24 22:12:31.250, data, Event,R#0004,R#0010,R#0062
2016-04-24 22:12:31.300, data, Event,R#0004,R#0010,R#0063
2016-04-24 22:12:31.330, data, Event,R#0004,R#0010,R#0064
2016-04-24 22:12:31.375, data, Event,R#0004,R#0010,R#0065
2016-04-24 22:12:31.389, data, Event,R#0004,R#0010,R#0066
2016-04-24 22:12:32.039, data, Event,R#0004,R#0010,R#0067
2016-04-24 22:12:32.135, data, Event,R#0004,R#0010,R#0068
2016-04-24 22:12:32.343, data, Event,R#0004,R#0010,R#0069
2016-04-24 22:12:32.402, data, Event,R#0004,R#0010,R#0070
2016-04-24 22:12:32.670, data, Event,R#0004,R#0010,R#0071
2016-04-24 22:12:33.113, data, Event,R#0004,R#0010,R#0072
2016-04-24 22:12:33.582, data, Event,R#0004,R#0010,R#0073
2016-04-24 22:12:34.338, data, Event,R#0004,R#0010,R#0074
2016-04-24 22:12:34.894, data, Event,R#0004,R#0010,R#0075
2016-04-24 22:12:35.368, data, Event,R#0004,R#0010,R#0076
2016-04-24 22:12:35.882, data, Event,R#0004,R#0010,R#0077
2016-04-24 22:12:36.379, data, Event,R#0004,R#0010,R#0078
2016-04-24 22:12:36.981, data, Event,R#0004,R#0010,R#0079
2016-04-24 22:12:37.770, data, Event,R#0004,R#0010,R#0080
2016-04-24 22:12:38.590, data, Event,R#0004,R#0010,R#0081
2016-04-24 22:12:38.889, data, Event,R#0004,R#0010,R#0082
2016-04-24 22:12:38.981, data, Event,R#0004,R#0010,R#0083
2016-04-24 22:12:39.882, data, Event,R#0004,R#0010,R#0084
2016-04-24 22:12:40.039, data, Event,R#0004,R#0010,R#0085
2016-04-24 22:12:40.944, data, Event,R#0004,R#0010,R#0086
2016-04-24 22:12:42.484, data, Event,R#0004,R#0010,R#0087
2016-04-24 22:12:43.492, data, Event,R#0004,R#0010,R#0088
2016-04-24 22:12:44.697, data, Event,R#0004,R#0010,R#0089
2016-04-24 22:12:44.756, data, Event,R#0004,R#0010,R#0090
2016-04-24 22:12:44.997, data, Event,R#0004,R#0010,R#0091
2016-04-24 22:12:45.416, data, Event,R#0004,R#0010,R#0092
2016-04-24 22:12:48.633, data, Event,R#0004,R#0010,R#0093
2016-04-24 22:12:52.660, data, Event,R#0004,R#0010,R#0094
2016-04-24 22:12:53.688, data, Event,R#0005,R#0005,R#0095
2016-04-24 22:12:54.676, data, Event,R#0005,R#0005,R#0096
2016-04-24 22:12:54.837, data, Event,R#0005,R#0005,R#0097
2016-04-24 22:12:56.261, data, Event,R#0005,R#0005,R#0098
2016-04-24 22:12:56.444, data, Event,R#0005,R#0005,R#0099
2016-04-24 22:12:57.546, data, Event,R#0005,R#0005,R#0100
2016-04-24 22:12:57.657, data, Event,R#0005,R#0005,R#0101
