2016-04-24 22:09:58.417, field, MessageQueue,R#0000,R#0001,R#0002,R#0003,R#0004,R#0005,R#0006,R#0007,R#0008,R#0009
2016-04-24 22:09:58.418, data, MessageQueue,0,0,0,0,0,0,0,0,0,0
2016-04-24 22:09:58.438, field, Agent,R#0000,R#0002,R#0001,R#0004,R#0003,R#0006,R#0005,R#0008,R#0007,R#0009,Total
2016-04-24 22:09:58.438, data, Agent,0,0,0,0,0,0,0,0,0,0,0
2016-04-24 22:09:58.439, field, Message
2016-04-24 22:09:58.440, data, Message
2016-04-24 22:09:59.399, field, MessageQueue,R#0000,R#0001,R#0002,R#0003,R#0004,R#0005,R#0006,R#0007,R#0008,R#0009
2016-04-24 22:09:59.400, data, MessageQueue,0,0,0,0,0,0,0,0,0,0
2016-04-24 22:09:59.422, field, Agent,R#0000,R#0002,R#0001,R#0004,R#0003,R#0006,R#0005,R#0008,R#0007,R#0009,Total
2016-04-24 22:09:59.422, data, Agent,0,300,0,3800,1800,1400,3560,0,200,0,11060
2016-04-24 22:09:59.428, field, Message,R#0002,R#0004,R#0003,R#0006,R#0005,R#0007
2016-04-24 22:09:59.429, data, Message,645,18,12,4,7,663
2016-04-24 22:10:00.399, field, MessageQueue,R#0000,R#0001,R#0002,R#0003,R#0004,R#0005,R#0006,R#0007,R#0008,R#0009
2016-04-24 22:10:00.399, data, MessageQueue,0,0,0,1,2,2,0,0,0,0
2016-04-24 22:10:00.414, field, Agent,R#0000,R#0002,R#0001,R#0004,R#0003,R#0006,R#0005,R#0008,R#0007,R#0009,Total
2016-04-24 22:10:00.414, data, Agent,0,800,0,11100,4900,3800,10060,0,513,0,31173
2016-04-24 22:10:00.416, field, Message,R#0002,R#0004,R#0003,R#0006,R#0005,R#0007
2016-04-24 22:10:00.416, data, Message,817,13,6,3,12,1
2016-04-24 22:10:01.397, field, MessageQueue,R#0000,R#0001,R#0002,R#0003,R#0004,R#0005,R#0006,R#0007,R#0008,R#0009
2016-04-24 22:10:01.398, data, MessageQueue,0,0,0,1,2,1,0,0,0,0
