2016-08-31 18:57:59.789, state, Event,cloning,R#004,R#010,11
2016-08-31 18:57:59.790, data, Event,R#004,R#004,R#010
2016-08-31 18:57:59.983, state, Event,cloning,R#005,R#011,12
2016-08-31 18:57:59.983, data, Event,R#005,R#005,R#011
2016-08-31 18:58:00.118, state, Event,cloning,R#004,R#012,13
2016-08-31 18:58:00.118, data, Event,R#004,R#004,R#012
2016-08-31 18:58:00.958, state, Event,cloning,R#004,R#013,14
2016-08-31 18:58:00.958, data, Event,R#004,R#004,R#013
2016-08-31 18:58:01.078, state, Event,cloning,R#005,R#014,15
2016-08-31 18:58:01.078, data, Event,R#005,R#005,R#014
2016-08-31 18:58:01.885, state, Event,cloning,R#004,R#015,16
2016-08-31 18:58:01.885, data, Event,R#004,R#004,R#015
2016-08-31 18:58:03.916, state, Event,cloning,R#004,R#016,17
2016-08-31 18:58:03.916, data, Event,R#004,R#004,R#016
2016-08-31 18:58:04.867, state, Event,cloning,R#005,R#017,18
2016-08-31 18:58:04.867, data, Event,R#005,R#005,R#017
2016-08-31 18:58:05.761, state, Event,cloning,R#004,R#018,19
2016-08-31 18:58:05.761, data, Event,R#004,R#004,R#018
2016-08-31 18:58:05.918, state, Event,cloning,R#005,R#019,20
2016-08-31 18:58:05.918, data, Event,R#005,R#005,R#019
2016-08-31 18:58:06.800, state, Event,cloning,R#004,R#020,21
2016-08-31 18:58:06.801, data, Event,R#004,R#004,R#020
2016-08-31 18:58:07.802, state, Event,cloning,R#005,R#021,22
2016-08-31 18:58:07.802, data, Event,R#005,R#005,R#021
2016-08-31 18:58:08.806, state, Event,cloning,R#004,R#022,23
2016-08-31 18:58:08.806, data, Event,R#004,R#004,R#022
2016-08-31 18:58:09.717, state, Event,cloning,R#004,R#023,24
2016-08-31 18:58:09.717, data, Event,R#004,R#004,R#023
2016-08-31 18:58:10.682, state, Event,cloning,R#004,R#024,25
2016-08-31 18:58:10.682, data, Event,R#004,R#004,R#024
2016-08-31 18:58:10.841, state, Event,cloning,R#005,R#025,26
2016-08-31 18:58:10.841, data, Event,R#005,R#005,R#025
2016-08-31 18:58:11.732, state, Event,cloning,R#004,R#026,27
2016-08-31 18:58:11.732, data, Event,R#004,R#004,R#026
2016-08-31 18:58:12.848, state, Event,cloning,R#004,R#027,28
2016-08-31 18:58:12.849, data, Event,R#004,R#004,R#027
2016-08-31 18:58:13.801, state, Event,cloning,R#004,R#028,29
2016-08-31 18:58:13.801, data, Event,R#004,R#004,R#028
2016-08-31 18:58:14.764, state, Event,cloning,R#005,R#029,30
2016-08-31 18:58:14.764, data, Event,R#005,R#005,R#029
