2016-04-27 00:57:17.000,,
2016-04-27 00:57:17.000,us,sy
2016-04-27 00:57:17.000,1,0
2016-04-27 00:57:18.000,29,5
2016-04-27 00:57:19.000,27,5
2016-04-27 00:57:20.000,34,6
2016-04-27 00:57:21.000,8,2
2016-04-27 00:57:22.000,25,2
2016-04-27 00:57:23.000,12,3
2016-04-27 00:57:24.000,19,4
2016-04-27 00:57:25.000,17,5
2016-04-27 00:57:26.000,19,5
2016-04-27 00:57:27.000,21,5
2016-04-27 00:57:28.000,18,5
2016-04-27 00:57:29.000,23,5
2016-04-27 00:57:30.000,27,6
2016-04-27 00:57:31.000,32,7
2016-04-27 00:57:32.000,36,7
2016-04-27 00:57:33.000,31,8
2016-04-27 00:57:34.000,34,9
2016-04-27 00:57:35.000,44,8
2016-04-27 00:57:36.000,43,9
2016-04-27 00:57:37.000,50,8
2016-04-27 00:57:38.000,47,9
2016-04-27 00:57:39.000,46,9
2016-04-27 00:57:40.000,46,9
2016-04-27 00:57:41.000,35,12
2016-04-27 00:57:42.000,35,11
2016-04-27 00:57:43.000,43,11
2016-04-27 00:57:44.000,38,11
2016-04-27 00:57:45.000,37,12
2016-04-27 00:57:46.000,43,14
2016-04-27 00:57:47.000,41,11
2016-04-27 00:57:48.000,38,13
2016-04-27 00:57:49.000,49,13
2016-04-27 00:57:50.000,46,13
2016-04-27 00:57:51.000,44,15
2016-04-27 00:57:52.000,40,14
2016-04-27 00:57:53.000,39,14
2016-04-27 00:57:54.000,37,13
2016-04-27 00:57:55.000,38,12
2016-04-27 00:57:56.000,44,11
2016-04-27 00:57:57.000,40,13
2016-04-27 00:57:58.000,34,12
2016-04-27 00:57:59.000,35,13
2016-04-27 00:58:00.000,34,12
2016-04-27 00:58:01.000,39,12
2016-04-27 00:58:02.000,51,16
2016-04-27 00:58:03.000,59,15
2016-04-27 00:58:04.000,55,15
2016-04-27 00:58:05.000,52,17
2016-04-27 00:58:06.000,55,16
2016-04-27 00:58:07.000,59,15
2016-04-27 00:58:08.000,55,17
2016-04-27 00:58:09.000,53,16
2016-04-27 00:58:10.000,56,16
2016-04-27 00:58:11.000,55,17
2016-04-27 00:58:12.000,57,15
2016-04-27 00:58:13.000,57,15
2016-04-27 00:58:14.000,63,15
2016-04-27 00:58:15.000,55,17
2016-04-27 00:58:16.000,54,15
2016-04-27 00:58:17.000,55,17
2016-04-27 00:58:18.000,55,16
2016-04-27 00:58:19.000,55,16
2016-04-27 00:58:20.000,57,14
2016-04-27 00:58:21.000,56,17
2016-04-27 00:58:22.000,55,17
2016-04-27 00:58:23.000,55,16
2016-04-27 00:58:24.000,54,16
2016-04-27 00:58:25.000,56,16
2016-04-27 00:58:26.000,74,16
2016-04-27 00:58:27.000,76,16
2016-04-27 00:58:28.000,77,15
2016-04-27 00:58:29.000,68,16
2016-04-27 00:58:30.000,72,15
2016-04-27 00:58:31.000,68,15
2016-04-27 00:58:32.000,68,13
2016-04-27 00:58:33.000,67,15
2016-04-27 00:58:34.000,64,15
2016-04-27 00:58:35.000,68,15
2016-04-27 00:58:36.000,58,16
2016-04-27 00:58:37.000,59,15
2016-04-27 00:58:38.000,58,17
2016-04-27 00:58:39.000,59,16
2016-04-27 00:58:40.000,61,16
2016-04-27 00:58:41.000,60,16
2016-04-27 00:58:42.000,76,16
2016-04-27 00:58:43.000,73,17
2016-04-27 00:58:44.000,75,16
2016-04-27 00:58:45.000,77,14
2016-04-27 00:58:46.000,70,15
2016-04-27 00:58:47.000,70,14
2016-04-27 00:58:48.000,68,14
2016-04-27 00:58:49.000,69,15
2016-04-27 00:58:50.000,67,15
2016-04-27 00:58:51.000,60,16
2016-04-27 00:58:52.000,57,17
2016-04-27 00:58:53.000,59,16
2016-04-27 00:58:54.000,61,15
2016-04-27 00:58:55.000,59,17
2016-04-27 00:58:56.000,60,16
2016-04-27 00:58:57.000,59,16
2016-04-27 00:58:58.000,59,17
2016-04-27 00:58:59.000,62,15
2016-04-27 00:59:00.000,57,16
