2016-04-27 00:57:50.043, data, Event,R#0005,R#0005,R#0010
2016-04-27 00:58:01.469, data, Event,R#0004,R#0004,R#0011
2016-04-27 00:58:25.162, data, Event,R#0004,R#0004,R#0012
2016-04-27 00:58:41.092, data, Event,R#0005,R#0005,R#0013
2016-04-27 00:58:44.274, data, Event,R#0005,R#0005,R#0014
