2016-04-27 00:57:17.769, title, Agent,AGENT_MODE=1
2016-04-27 00:57:17.772, title, Agent,AMOUNT_RESERVE_AGENT=10
2016-04-27 00:57:17.772, title, Agent,POOLSIZE=16
2016-04-27 00:57:17.773, title, Agent,AMOUNT_OF_AGENTS=10
2016-04-27 00:57:17.773, title, Agent,RESERVE_MODE=0
2016-04-27 00:57:17.773, title, Agent,QUEUE_WAIT=10
2016-04-27 00:57:17.773, title, Agent,AGENT_WAIT=10
2016-04-27 00:57:17.773, title, Agent,QUEUE_LENGTH=1000
2016-04-27 00:57:17.773, title, ID,SEED=9223372036854775807
2016-04-27 00:57:17.773, title, ID,RULE=R#
2016-04-27 00:57:19.680, title, Data,SELECT_TYPE=1
2016-04-27 00:57:19.681, title, Data,MODE=0
2016-04-27 00:57:19.681, title, Data,SEED=9223372036854775807
2016-04-27 00:57:19.682, title, Data,AMOUNT_USER=100000
2016-04-27 00:57:19.682, title, Data,TIME_PERIOD=1000
2016-04-27 00:57:19.682, title, Data,AGENT_DEFAULT_VALUE=1
2016-04-27 00:57:19.682, title, Data,DATA_VOLUME=10000
2016-04-27 00:57:19.682, title, Data,TIME_RUN=100
2016-04-27 00:57:19.682, title, UserProfile,MODE=1
2016-04-27 00:57:19.682, title, UserProfile,SEED=9223372036854775807
2016-04-27 00:57:19.683, title, UserProfile,AMOUNT_USER=100000
2016-04-27 00:57:20.185, title, Logger,TIME_PERIOD=1000
2016-04-27 00:57:20.186, title, Logger,TIME_RUN=100
2016-04-27 00:57:20.189, title, Stream,POOLSIZE=16
2016-04-27 00:57:20.190, title, Stream,WINDOW_SIZE=100
2016-04-27 00:57:20.190, title, Stream,TIME_PERIOD=1000
2016-04-27 00:57:20.190, title, Stream,ALIVE_TIME=100
2016-04-27 00:57:20.190, title, Stream,TIME_RUN=100
2016-04-27 00:57:20.193, title, ,StratTime=1461686240193
2016-04-27 00:57:20.216, data, 0sec =0
2016-04-27 00:57:21.194, data, 1sec =10000
2016-04-27 00:57:22.194, data, 2sec =20000
2016-04-27 00:57:23.194, data, 3sec =30000
2016-04-27 00:57:24.194, data, 4sec =40000
2016-04-27 00:57:25.194, data, 5sec =50000
2016-04-27 00:57:26.194, data, 6sec =60000
2016-04-27 00:57:27.194, data, 7sec =70000
2016-04-27 00:57:28.194, data, 8sec =80000
2016-04-27 00:57:29.193, data, 9sec =90000
2016-04-27 00:57:30.193, data, 10sec =100000
2016-04-27 00:57:31.194, data, 11sec =110000
2016-04-27 00:57:32.194, data, 12sec =120000
2016-04-27 00:57:33.194, data, 13sec =130000
2016-04-27 00:57:34.194, data, 14sec =140000
2016-04-27 00:57:35.194, data, 15sec =150000
2016-04-27 00:57:36.194, data, 16sec =160000
2016-04-27 00:57:37.193, data, 17sec =170000
2016-04-27 00:57:38.193, data, 18sec =180000
2016-04-27 00:57:39.193, data, 19sec =190000
2016-04-27 00:57:40.193, data, 20sec =200000
2016-04-27 00:57:41.194, data, 21sec =210000
2016-04-27 00:57:42.194, data, 22sec =220000
2016-04-27 00:57:43.194, data, 23sec =230000
2016-04-27 00:57:44.193, data, 24sec =240000
2016-04-27 00:57:45.194, data, 25sec =250000
2016-04-27 00:57:46.193, data, 26sec =260000
2016-04-27 00:57:47.194, data, 27sec =270000
2016-04-27 00:57:48.194, data, 28sec =280000
2016-04-27 00:57:49.194, data, 29sec =290000
2016-04-27 00:57:50.193, data, 30sec =300000
2016-04-27 00:57:51.195, data, 31sec =310000
2016-04-27 00:57:52.193, data, 32sec =320000
2016-04-27 00:57:53.193, data, 33sec =330000
2016-04-27 00:57:54.193, data, 34sec =340000
2016-04-27 00:57:55.194, data, 35sec =350000
2016-04-27 00:57:56.194, data, 36sec =360000
2016-04-27 00:57:57.194, data, 37sec =370000
