Ti00,<Length>:,RMQ0 ,RMQ1 ,RMQ2 ,RMQ3 ,RMQ4 ,RMQ5 ,RMQ6 ,RMQ7 ,RMQ8 ,RMQ9 ,<Event>:,RMQ0 ,RMQ1 ,RMQ2 ,RMQ3 ,RMQ4 ,RMQ5 ,RMQ6 ,RMQ7 ,RMQ8 ,RMQ9 ,<CPU>:,us,sy
06:43.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,9
06:43.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,9
06:43.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,9
06:43.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,9
06:43.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,9
06:43.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,9
06:44.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,11,6
06:44.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,11,6
06:44.2,,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,,11,6
06:44.3,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,,11,6
06:44.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,11,6
06:44.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,11,6
06:44.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,11,6
06:44.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,11,6
06:44.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,11,6
06:44.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,11,6
06:45.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,9,5
06:45.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,9,5
06:45.2,,65,63,0,48,57,0,0,67,0,72,,0,0,0,1,0,0,0,0,0,0,,9,5
06:45.3,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,9,5
06:45.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,9,5
06:45.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,9,5
06:45.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,9,5
06:45.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,9,5
06:45.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,9,5
06:45.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,9,5
06:46.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,14,8
06:46.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,14,8
06:46.2,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,,14,8
06:46.3,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,,14,8
06:46.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,14,8
06:46.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,14,8
06:46.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,14,8
06:46.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,14,8
06:46.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,14,8
06:46.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,14,8
06:47.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,13,7
06:47.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,13,7
06:47.2,,39,40,42,40,40,39,38,39,39,39,,0,0,0,0,0,0,0,1,0,0,,13,7
06:47.3,,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,1,0,0,,13,7
06:47.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,13,7
06:47.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,13,7
06:47.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,13,7
06:47.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,13,7
06:47.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,13,7
06:47.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,13,7
06:48.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,7
06:48.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,7
06:48.2,,0,0,0,0,0,0,36,0,0,0,,0,0,0,0,0,0,1,0,0,1,,15,7
06:48.3,,0,16,17,17,0,0,31,0,0,0,,0,0,0,0,0,0,1,0,0,1,,15,7
06:48.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,7
06:48.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,7
06:48.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,7
06:48.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,7
06:48.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,7
06:48.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,7
06:49.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,13
06:49.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,13
06:49.2,,0,0,0,0,0,14,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,15,13
06:49.3,,1,17,3,17,0,0,0,17,2,16,,1,0,0,0,0,0,0,0,0,0,,15,13
06:49.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,13
06:49.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,13
06:49.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,13
06:49.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,13
06:49.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,13
06:49.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15,13
06:50.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,11
06:50.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,11
06:50.2,,7,7,0,0,0,0,0,0,0,101,,0,0,0,0,0,0,0,0,1,0,,17,11
06:50.3,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,,17,11
06:50.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,11
06:50.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,11
06:50.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,11
06:50.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,11
06:50.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,11
06:50.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,11
06:51.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,6
06:51.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,6
06:51.2,,82,0,0,0,36,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,,17,6
06:51.3,,0,40,73,81,37,0,39,48,39,40,,0,0,0,0,0,2,0,0,0,1,,17,6
06:51.4,,0,0,0,0,0,0,0,0,84,0,,0,0,0,1,0,0,0,0,1,0,,17,6
06:51.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,6
06:51.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,6
06:51.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,6
06:51.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,6
06:51.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,6
06:52.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,13
06:52.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,13
06:52.2,,0,0,48,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,,38,13
06:52.3,,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,0,0,,38,13
06:52.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,13
06:52.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,13
06:52.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,13
06:52.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,13
06:52.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,13
06:52.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,13
06:53.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,12,8
06:53.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,12,8
06:53.2,,0,101,0,101,0,93,1,101,0,0,,0,0,0,0,0,0,0,0,0,0,,12,8
06:53.3,,52,72,52,72,52,72,71,73,0,52,,2,0,2,0,0,0,0,0,1,1,,12,8
06:53.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,12,8
06:53.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,12,8
06:53.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,12,8
06:53.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,12,8
06:53.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,12,8
06:53.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,12,8
06:54.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,12
06:54.1,,0,86,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,12
06:54.2,,0,0,1,0,0,0,0,0,46,0,,1,0,1,0,0,0,0,0,0,0,,19,12
06:54.3,,36,16,23,0,17,17,70,56,101,16,,0,0,2,0,0,0,0,0,6,0,,19,12
06:54.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,,19,12
06:54.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,12
06:54.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,12
06:54.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,12
06:54.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,12
06:54.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,12
06:55.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,11
06:55.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,11
06:55.2,,101,57,86,0,101,0,101,0,77,0,,0,0,0,0,1,0,0,0,0,0,,20,11
06:55.3,,32,0,0,23,78,22,80,22,77,31,,0,0,0,0,2,0,1,0,0,0,,20,11
06:55.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,11
06:55.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,11
06:55.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,11
06:55.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,11
06:55.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,11
06:55.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,11
06:56.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,12
06:56.1,,0,59,60,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,12
06:56.2,,101,0,0,101,0,0,0,101,0,101,,0,0,0,0,1,0,0,0,0,0,,17,12
06:56.3,,75,0,0,45,0,0,0,101,34,101,,1,0,0,0,1,0,0,1,0,0,,17,12
06:56.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,17,12
06:56.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,12
06:56.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,12
06:56.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,12
06:56.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,12
06:56.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,12
06:57.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,26,12
06:57.1,,0,0,96,91,89,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,26,12
06:57.2,,0,101,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,,26,12
06:57.3,,47,101,83,56,76,47,47,48,47,47,,1,8,0,0,0,0,0,0,0,0,,26,12
06:57.4,,0,0,0,0,0,0,0,0,0,0,,0,13,0,0,0,0,0,0,0,0,,26,12
06:57.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,26,12
06:57.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,26,12
06:57.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,26,12
06:57.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,26,12
06:57.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,26,12
06:58.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,25,15
06:58.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,25,15
06:58.2,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,25,15
06:58.3,,101,91,91,91,101,101,101,101,101,101,,0,0,1,0,0,0,1,0,0,0,,25,15
06:58.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,,25,15
06:58.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,25,15
06:58.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,25,15
06:58.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,25,15
06:58.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,25,15
06:58.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,25,15
06:59.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,29,11
06:59.1,,0,92,0,92,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,29,11
06:59.2,,0,0,0,0,0,70,0,0,36,62,,0,0,0,0,0,0,0,1,0,0,,29,11
06:59.3,,29,42,30,30,30,43,35,30,101,58,,0,1,0,0,0,0,0,0,1,0,,29,11
06:59.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,0,,29,11
06:59.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,29,11
06:59.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,29,11
06:59.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,29,11
06:59.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,29,11
06:59.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,29,11
07:00.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,12
07:00.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,12
07:00.2,,0,0,0,0,0,19,0,48,0,101,,0,0,0,0,0,0,0,0,1,0,,17,12
07:00.3,,0,55,0,8,0,0,0,7,0,101,,2,0,1,0,0,1,0,0,0,3,,17,12
07:00.4,,0,0,0,45,0,0,0,14,0,84,,0,0,0,0,0,0,0,0,0,2,,17,12
07:00.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,12
07:00.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,12
07:00.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,12
07:00.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,12
07:00.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,12
07:01.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,22,15
07:01.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,22,15
07:01.3,,0,0,0,0,0,101,0,101,0,0,,0,0,1,0,0,2,0,0,0,0,,22,15
07:01.3,,93,95,1,1,1,1,1,101,1,94,,0,0,0,0,0,0,0,0,0,0,,22,15
07:01.4,,0,0,0,0,0,0,0,101,0,0,,0,1,0,0,0,0,0,11,0,0,,22,15
07:01.5,,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,,22,15
07:01.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,22,15
07:01.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,22,15
07:01.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,22,15
07:01.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,22,15
07:02.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,41,24
07:02.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,41,24
07:02.2,,0,0,0,0,0,0,0,0,64,0,,0,0,1,0,0,0,0,0,0,0,,41,24
07:02.3,,42,32,73,73,73,73,73,32,64,32,,0,0,0,0,0,0,0,0,2,0,,41,24
07:02.4,,0,0,79,79,0,0,0,0,101,0,,0,0,0,0,0,0,0,0,0,0,,41,24
07:02.5,,0,0,0,0,48,0,48,0,57,0,,0,0,0,0,0,0,0,0,2,0,,41,24
07:02.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,41,24
07:02.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,41,24
07:02.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,41,24
07:02.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,41,24
07:03.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,57,21
07:03.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,57,21
07:03.2,,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,,57,21
07:03.3,,0,0,0,0,26,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,,57,21
07:03.4,,0,53,0,0,0,0,0,2,101,68,,0,0,0,0,0,0,0,0,2,0,,57,21
07:03.5,,0,0,0,0,0,0,0,28,0,0,,0,0,0,0,0,0,0,0,0,0,,57,21
07:03.6,,0,0,0,0,0,0,0,28,0,0,,0,0,0,0,0,0,0,0,0,0,,57,21
07:03.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,57,21
07:03.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,57,21
07:03.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,57,21
07:04.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,53,17
07:04.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,53,17
07:04.2,,91,0,101,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,,53,17
07:04.3,,0,51,44,13,0,12,85,49,0,51,,0,0,3,1,0,0,0,0,0,0,,53,17
07:04.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,53,17
07:04.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,53,17
07:04.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,53,17
07:04.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,53,17
07:04.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,53,17
07:04.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,53,17
07:05.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,11
07:05.1,,0,28,29,26,0,0,0,0,0,27,,0,0,0,0,0,0,0,0,0,0,,17,11
07:05.2,,77,22,0,101,101,101,0,101,0,0,,0,0,0,0,1,0,0,1,0,0,,17,11
07:05.3,,0,70,80,0,2,77,101,71,80,70,,1,0,0,1,0,0,5,2,0,0,,17,11
07:05.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,17,0,0,0,,17,11
07:05.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,,17,11
07:05.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,11
07:05.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,11
07:05.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,11
07:05.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,11
07:06.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,45,17
07:06.1,,0,0,0,61,61,61,0,0,61,0,,0,0,0,0,0,0,0,0,0,0,,45,17
07:06.2,,101,101,101,0,0,0,101,0,101,101,,0,0,0,0,0,0,0,0,0,0,,45,17
07:06.3,,73,71,78,0,3,0,100,0,0,71,,0,0,0,0,0,0,3,0,0,0,,45,17
07:06.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,0,0,0,,45,17
07:06.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,45,17
07:06.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,45,17
07:06.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,45,17
07:06.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,45,17
07:06.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,45,17
07:07.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,15
07:07.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,15
07:07.2,,101,0,101,0,0,101,0,0,101,0,,0,0,0,0,0,1,0,1,0,0,,37,15
07:07.3,,38,34,101,34,25,35,37,34,101,34,,0,0,0,0,0,2,1,0,9,0,,37,15
07:07.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,16,0,,37,15
07:07.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,15
07:07.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,15
07:07.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,15
07:07.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,15
07:07.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,15
07:08.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,13
07:08.1,,0,0,0,0,94,94,0,94,0,0,,0,0,0,0,0,0,0,0,0,0,,19,13
07:08.2,,0,101,0,0,0,101,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,,19,13
07:08.3,,10,101,42,21,8,24,9,0,9,13,,0,18,0,1,0,1,0,0,0,0,,19,13
07:08.4,,0,0,0,0,0,0,0,0,0,0,,0,22,0,0,0,0,0,0,0,0,,19,13
07:08.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,13
07:08.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,13
07:08.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,13
07:08.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,13
07:08.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,13
07:09.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,16,15
07:09.1,,31,0,0,0,32,0,33,30,0,0,,0,0,0,0,0,0,0,0,0,0,,16,15
07:09.2,,0,0,0,0,0,0,18,21,0,24,,0,0,0,0,0,0,0,0,2,0,,16,15
07:09.3,,70,40,40,40,70,49,50,37,52,40,,0,0,0,0,0,0,0,0,0,2,,16,15
