2016-08-12 06:41:50.579, state, Event,cloning,R#004,R#010,11
2016-08-12 06:41:50.579, data, Event,R#004,R#004,R#010
2016-08-12 06:41:50.813, state, Event,cloning,R#005,R#011,12
2016-08-12 06:41:50.813, data, Event,R#005,R#005,R#011
2016-08-12 06:41:51.219, state, Event,cloning,R#004,R#012,13
2016-08-12 06:41:51.219, data, Event,R#004,R#004,R#012
2016-08-12 06:41:52.167, state, Event,cloning,R#004,R#013,14
2016-08-12 06:41:52.167, data, Event,R#004,R#004,R#013
2016-08-12 06:41:52.351, state, Event,cloning,R#005,R#014,15
2016-08-12 06:41:52.351, data, Event,R#005,R#005,R#014
2016-08-12 06:41:53.438, state, Event,cloning,R#004,R#015,16
2016-08-12 06:41:53.438, data, Event,R#004,R#004,R#015
2016-08-12 06:41:54.391, state, Event,cloning,R#004,R#016,17
2016-08-12 06:41:54.391, data, Event,R#004,R#004,R#016
2016-08-12 06:41:54.413, state, Event,cloning,R#005,R#017,18
2016-08-12 06:41:54.413, data, Event,R#005,R#005,R#017
2016-08-12 06:41:55.365, state, Event,cloning,R#004,R#018,19
2016-08-12 06:41:55.365, data, Event,R#004,R#004,R#018
2016-08-12 06:41:56.401, state, Event,cloning,R#004,R#019,20
2016-08-12 06:41:56.401, data, Event,R#004,R#004,R#019
2016-08-12 06:41:57.397, state, Event,cloning,R#004,R#020,21
2016-08-12 06:41:57.397, data, Event,R#004,R#004,R#020
2016-08-12 06:41:58.301, state, Event,cloning,R#004,R#021,22
2016-08-12 06:41:58.301, data, Event,R#004,R#004,R#021
2016-08-12 06:41:59.313, state, Event,cloning,R#004,R#022,23
2016-08-12 06:41:59.313, data, Event,R#004,R#004,R#022
2016-08-12 06:41:59.355, state, Event,cloning,R#005,R#023,24
2016-08-12 06:41:59.355, data, Event,R#005,R#005,R#023
2016-08-12 06:42:00.322, state, Event,cloning,R#004,R#024,25
2016-08-12 06:42:00.322, data, Event,R#004,R#004,R#024
2016-08-12 06:42:01.339, state, Event,cloning,R#005,R#025,26
2016-08-12 06:42:01.340, data, Event,R#005,R#005,R#025
2016-08-12 06:42:01.429, state, Event,cloning,R#004,R#026,27
2016-08-12 06:42:01.429, data, Event,R#004,R#004,R#026
2016-08-12 06:42:02.268, state, Event,cloning,R#004,R#027,28
2016-08-12 06:42:02.268, data, Event,R#004,R#004,R#027
2016-08-12 06:42:02.342, state, Event,cloning,R#005,R#028,29
2016-08-12 06:42:02.342, data, Event,R#005,R#005,R#028
2016-08-12 06:42:03.314, state, Event,cloning,R#004,R#029,30
2016-08-12 06:42:03.315, data, Event,R#004,R#004,R#029
2016-08-12 06:42:04.396, state, Event,cloning,R#005,R#030,31
2016-08-12 06:42:04.396, data, Event,R#005,R#005,R#030
2016-08-12 06:42:04.440, state, Event,cloning,R#004,R#031,32
2016-08-12 06:42:04.441, data, Event,R#004,R#004,R#031
2016-08-12 06:42:05.285, state, Event,cloning,R#004,R#032,33
2016-08-12 06:42:05.286, data, Event,R#004,R#004,R#032
2016-08-12 06:42:06.259, state, Event,cloning,R#004,R#033,34
2016-08-12 06:42:06.260, data, Event,R#004,R#004,R#033
2016-08-12 06:42:06.337, state, Event,cloning,R#005,R#034,35
2016-08-12 06:42:06.337, data, Event,R#005,R#005,R#034
2016-08-12 06:42:07.315, state, Event,cloning,R#004,R#035,36
2016-08-12 06:42:07.316, data, Event,R#004,R#004,R#035
2016-08-12 06:42:08.261, state, Event,cloning,R#004,R#036,37
2016-08-12 06:42:08.261, data, Event,R#004,R#004,R#036
2016-08-12 06:42:08.330, state, Event,cloning,R#005,R#037,38
2016-08-12 06:42:08.331, data, Event,R#005,R#005,R#037
2016-08-12 06:42:09.330, state, Event,cloning,R#004,R#038,39
2016-08-12 06:42:09.330, data, Event,R#004,R#004,R#038
2016-08-12 06:42:10.288, state, Event,cloning,R#004,R#039,40
2016-08-12 06:42:10.288, data, Event,R#004,R#004,R#039
2016-08-12 06:42:10.369, state, Event,cloning,R#005,R#040,41
2016-08-12 06:42:10.369, data, Event,R#005,R#005,R#040
2016-08-12 06:42:11.358, state, Event,cloning,R#004,R#041,42
2016-08-12 06:42:11.358, data, Event,R#004,R#004,R#041
2016-08-12 06:42:12.267, state, Event,cloning,R#004,R#042,43
2016-08-12 06:42:12.267, data, Event,R#004,R#004,R#042
2016-08-12 06:42:12.366, state, Event,cloning,R#005,R#043,44
2016-08-12 06:42:12.366, data, Event,R#005,R#005,R#043
2016-08-12 06:42:13.366, state, Event,cloning,R#004,R#044,45
2016-08-12 06:42:13.366, data, Event,R#004,R#004,R#044
2016-08-12 06:42:14.272, state, Event,cloning,R#005,R#045,46
2016-08-12 06:42:14.272, data, Event,R#005,R#005,R#045
2016-08-12 06:42:14.309, state, Event,cloning,R#004,R#046,47
2016-08-12 06:42:14.309, data, Event,R#004,R#004,R#046
2016-08-12 06:42:15.351, state, Event,cloning,R#004,R#047,48
2016-08-12 06:42:15.352, data, Event,R#004,R#004,R#047
2016-08-12 06:42:16.332, state, Event,cloning,R#004,R#048,49
2016-08-12 06:42:16.332, data, Event,R#004,R#004,R#048
2016-08-12 06:42:17.255, state, Event,cloning,R#004,R#049,50
2016-08-12 06:42:17.255, data, Event,R#004,R#004,R#049
2016-08-12 06:42:17.293, state, Event,cloning,R#005,R#050,51
2016-08-12 06:42:17.293, data, Event,R#005,R#005,R#050
2016-08-12 06:42:18.339, state, Event,cloning,R#004,R#051,52
2016-08-12 06:42:18.340, data, Event,R#004,R#004,R#051
2016-08-12 06:42:19.290, state, Event,cloning,R#004,R#052,53
2016-08-12 06:42:19.291, data, Event,R#004,R#004,R#052
2016-08-12 06:42:19.322, state, Event,cloning,R#005,R#053,54
2016-08-12 06:42:19.323, data, Event,R#005,R#005,R#053
2016-08-12 06:42:20.390, state, Event,cloning,R#004,R#054,55
2016-08-12 06:42:20.390, data, Event,R#004,R#004,R#054
2016-08-12 06:42:21.294, state, Event,cloning,R#004,R#055,56
2016-08-12 06:42:21.294, data, Event,R#004,R#004,R#055
2016-08-12 06:42:22.254, state, Event,cloning,R#004,R#056,57
2016-08-12 06:42:22.254, data, Event,R#004,R#004,R#056
2016-08-12 06:42:22.351, state, Event,cloning,R#005,R#057,58
2016-08-12 06:42:22.351, data, Event,R#005,R#005,R#057
2016-08-12 06:42:23.337, state, Event,cloning,R#004,R#058,59
