2016-08-29 05:10:43.329, field, Transaction,R#005,R#006,R#007,R#008,R#001,R#002,R#003,R#004,R#000,R#009,Total
2016-08-29 05:10:43.329, data, Transaction,0,0,0,0,0,0,0,0,0,0,0
2016-08-29 05:10:43.339, field, Latency,R#005,R#006,R#007,R#008,R#001,R#002,R#003,R#004,R#000,R#009
2016-08-29 05:10:43.339, data, Latency,0,0,0,0,0,0,0,0,0,0
2016-08-29 05:10:43.339, field, MessageQueue,R#000,R#001,R#002,R#003,R#004,R#005,R#006,R#007,R#008,R#009
2016-08-29 05:10:43.339, data, MessageQueue,0,0,0,0,0,0,0,0,0,0
2016-08-29 05:10:44.361, field, Transaction,R#005,R#006,R#007,R#008,R#001,R#002,R#003,R#004,R#000,R#009,Total
2016-08-29 05:10:44.361, data, Transaction,0,400,0,100,0,200,0,300,300,0,1300
2016-08-29 05:10:44.381, field, Latency,R#005,R#006,R#007,R#008,R#001,R#002,R#003,R#004,R#000,R#009
2016-08-29 05:10:44.381, data, Latency,9,3,4,10,6,10,1,7,2,8
2016-08-29 05:10:44.381, field, MessageQueue,R#000,R#001,R#002,R#003,R#004,R#005,R#006,R#007,R#008,R#009
2016-08-29 05:10:44.384, data, MessageQueue,0,0,1,0,1,0,0,0,0,0
2016-08-29 05:10:45.321, field, Transaction,R#005,R#006,R#007,R#008,R#001,R#002,R#003,R#004,R#000,R#009,Total
2016-08-29 05:10:45.322, data, Transaction,38058,40687,37862,43990,40773,37872,35592,41502,42563,39648,398547
2016-08-29 05:10:45.367, field, Latency,R#005,R#006,R#007,R#008,R#001,R#002,R#003,R#004,R#000,R#009
2016-08-29 05:10:45.367, data, Latency,94,24,138,7,1,126,120,2,5,79
2016-08-29 05:10:45.369, field, MessageQueue,R#000,R#001,R#002,R#003,R#004,R#005,R#006,R#007,R#008,R#009
2016-08-29 05:10:45.369, data, MessageQueue,1,0,74,66,0,56,4,82,4,44
2016-08-29 05:10:46.429, field, Transaction,R#005,R#006,R#007,R#008,R#001,R#002,R#003,R#004,R#000,R#009,Total
