2016-04-26 05:42:10.521, data, Event,R#0004,R#0004,R#0010
2016-04-26 05:42:14.087, data, Event,R#0004,R#0004,R#0011
2016-04-26 05:42:18.087, data, Event,R#0004,R#0004,R#0012
2016-04-26 05:42:25.459, data, Event,R#0004,R#0004,R#0013
2016-04-26 05:42:38.703, data, Event,R#0004,R#0004,R#0014
2016-04-26 05:42:39.258, data, Event,R#0004,R#0004,R#0015
2016-04-26 05:42:44.729, data, Event,R#0004,R#0004,R#0016
2016-04-26 05:42:45.766, data, Event,R#0004,R#0004,R#0017
2016-04-26 05:42:45.795, data, Event,R#0004,R#0004,R#0018
2016-04-26 05:42:45.814, data, Event,R#0004,R#0004,R#0019
2016-04-26 05:42:47.727, data, Event,R#0004,R#0004,R#0020
2016-04-26 05:42:48.677, data, Event,R#0004,R#0004,R#0021
2016-04-26 05:42:49.715, data, Event,R#0004,R#0004,R#0022
2016-04-26 05:42:49.896, data, Event,R#0004,R#0004,R#0023
2016-04-26 05:42:49.936, data, Event,R#0004,R#0004,R#0024
2016-04-26 05:42:50.235, data, Event,R#0004,R#0004,R#0025
2016-04-26 05:42:50.321, data, Event,R#0004,R#0004,R#0026
2016-04-26 05:42:50.427, data, Event,R#0004,R#0004,R#0027
2016-04-26 05:42:50.834, data, Event,R#0004,R#0004,R#0028
2016-04-26 05:42:51.219, data, Event,R#0004,R#0004,R#0029
2016-04-26 05:42:51.393, data, Event,R#0004,R#0004,R#0030
2016-04-26 05:42:51.570, data, Event,R#0004,R#0004,R#0031
2016-04-26 05:42:51.625, data, Event,R#0004,R#0004,R#0032
2016-04-26 05:42:51.679, data, Event,R#0004,R#0004,R#0033
2016-04-26 05:42:51.723, data, Event,R#0004,R#0004,R#0034
2016-04-26 05:42:51.848, data, Event,R#0004,R#0004,R#0035
2016-04-26 05:42:51.879, data, Event,R#0004,R#0004,R#0036
2016-04-26 05:42:52.033, data, Event,R#0004,R#0004,R#0037
2016-04-26 05:42:52.048, data, Event,R#0004,R#0004,R#0038
2016-04-26 05:42:52.381, data, Event,R#0004,R#0004,R#0039
2016-04-26 05:42:53.139, data, Event,R#0004,R#0004,R#0040
2016-04-26 05:42:53.200, data, Event,R#0004,R#0004,R#0041
2016-04-26 05:42:53.320, data, Event,R#0004,R#0004,R#0042
2016-04-26 05:42:53.690, data, Event,R#0004,R#0004,R#0043
2016-04-26 05:42:54.272, data, Event,R#0004,R#0004,R#0044
2016-04-26 05:42:54.646, data, Event,R#0004,R#0004,R#0045
2016-04-26 05:42:54.794, data, Event,R#0004,R#0004,R#0046
2016-04-26 05:42:55.429, data, Event,R#0004,R#0004,R#0047
2016-04-26 05:42:55.783, data, Event,R#0004,R#0004,R#0048
2016-04-26 05:42:55.843, data, Event,R#0004,R#0004,R#0049
2016-04-26 05:42:56.905, data, Event,R#0004,R#0004,R#0050
2016-04-26 05:42:57.112, data, Event,R#0004,R#0004,R#0051
2016-04-26 05:42:58.022, data, Event,R#0004,R#0004,R#0052
2016-04-26 05:42:59.166, data, Event,R#0004,R#0004,R#0053
2016-04-26 05:42:59.224, data, Event,R#0004,R#0004,R#0054
2016-04-26 05:42:59.765, data, Event,R#0004,R#0004,R#0055
2016-04-26 05:43:00.644, data, Event,R#0004,R#0004,R#0056
2016-04-26 05:43:01.463, data, Event,R#0004,R#0004,R#0057
2016-04-26 05:43:02.053, data, Event,R#0004,R#0004,R#0058
2016-04-26 05:43:03.157, data, Event,R#0004,R#0004,R#0059
2016-04-26 05:43:03.453, data, Event,R#0004,R#0004,R#0060
2016-04-26 05:43:04.347, data, Event,R#0004,R#0004,R#0061
2016-04-26 05:43:04.896, data, Event,R#0004,R#0004,R#0062
2016-04-26 05:43:06.469, data, Event,R#0004,R#0004,R#0063
2016-04-26 05:43:09.736, data, Event,R#0005,R#0005,R#0064
2016-04-26 05:43:10.354, data, Event,R#0005,R#0005,R#0065
2016-04-26 05:43:11.239, data, Event,R#0005,R#0005,R#0066
2016-04-26 05:43:12.094, data, Event,R#0005,R#0005,R#0067
2016-04-26 05:43:13.378, data, Event,R#0005,R#0005,R#0068
2016-04-26 05:43:14.238, data, Event,R#0005,R#0005,R#0069
2016-04-26 05:43:14.640, data, Event,R#0005,R#0005,R#0070
2016-04-26 05:43:15.062, data, Event,R#0005,R#0005,R#0071
2016-04-26 05:43:15.538, data, Event,R#0005,R#0005,R#0072
2016-04-26 05:43:16.131, data, Event,R#0005,R#0005,R#0073
2016-04-26 05:43:16.692, data, Event,R#0005,R#0005,R#0074
2016-04-26 05:43:16.902, data, Event,R#0005,R#0005,R#0075
2016-04-26 05:43:17.573, data, Event,R#0005,R#0005,R#0076
2016-04-26 05:43:18.016, data, Event,R#0005,R#0005,R#0077
2016-04-26 05:43:18.471, data, Event,R#0005,R#0005,R#0078
2016-04-26 05:43:19.186, data, Event,R#0005,R#0005,R#0079
