2016-09-30 15:53:07.490, state, Event,cloning,R#004,R#010,11
2016-09-30 15:53:07.493, data, Event,R#004,R#004,R#010
2016-09-30 15:53:07.606, state, Event,cloning,R#005,R#011,12
2016-09-30 15:53:07.607, data, Event,R#005,R#005,R#011
2016-09-30 15:53:08.063, state, Event,cloning,R#005,R#012,13
2016-09-30 15:53:08.064, data, Event,R#005,R#005,R#012
2016-09-30 15:53:08.259, state, Event,cloning,R#004,R#013,14
2016-09-30 15:53:08.259, data, Event,R#004,R#004,R#013
2016-09-30 15:53:09.026, state, Event,cloning,R#004,R#014,15
2016-09-30 15:53:09.026, data, Event,R#004,R#004,R#014
2016-09-30 15:53:09.293, state, Event,cloning,R#005,R#015,16
2016-09-30 15:53:09.293, data, Event,R#005,R#005,R#015
2016-09-30 15:53:09.650, state, Event,cloning,R#004,R#016,17
2016-09-30 15:53:09.650, data, Event,R#004,R#004,R#016
2016-09-30 15:53:10.546, state, Event,cloning,R#004,R#017,18
2016-09-30 15:53:10.546, data, Event,R#004,R#004,R#017
2016-09-30 15:53:10.687, state, Event,cloning,R#005,R#018,19
2016-09-30 15:53:10.687, data, Event,R#005,R#005,R#018
2016-09-30 15:53:11.305, state, Event,cloning,R#004,R#019,20
2016-09-30 15:53:11.306, data, Event,R#004,R#004,R#019
2016-09-30 15:53:11.981, state, Event,cloning,R#004,R#020,21
2016-09-30 15:53:11.981, data, Event,R#004,R#004,R#020
2016-09-30 15:53:12.097, state, Event,cloning,R#005,R#021,22
2016-09-30 15:53:12.097, data, Event,R#005,R#005,R#021
2016-09-30 15:53:12.454, state, Event,cloning,R#004,R#022,23
2016-09-30 15:53:12.454, data, Event,R#004,R#004,R#022
2016-09-30 15:53:12.948, state, Event,cloning,R#005,R#023,24
2016-09-30 15:53:12.948, data, Event,R#005,R#005,R#023
2016-09-30 15:53:13.238, state, Event,cloning,R#004,R#024,25
2016-09-30 15:53:13.238, data, Event,R#004,R#004,R#024
2016-09-30 15:53:13.335, state, Event,cloning,R#005,R#025,26
2016-09-30 15:53:13.335, data, Event,R#005,R#005,R#025
2016-09-30 15:53:14.206, state, Event,cloning,R#004,R#026,27
2016-09-30 15:53:14.206, data, Event,R#004,R#004,R#026
2016-09-30 15:53:14.341, state, Event,cloning,R#005,R#027,28
2016-09-30 15:53:14.341, data, Event,R#005,R#005,R#027
2016-09-30 15:53:14.644, state, Event,cloning,R#004,R#028,29
2016-09-30 15:53:14.644, data, Event,R#004,R#004,R#028
2016-09-30 15:53:14.761, state, Event,cloning,R#005,R#029,30
2016-09-30 15:53:14.762, data, Event,R#005,R#005,R#029
2016-09-30 15:53:15.073, state, Event,cloning,R#004,R#030,31
2016-09-30 15:53:15.074, data, Event,R#004,R#004,R#030
2016-09-30 15:53:15.765, state, Event,cloning,R#004,R#031,32
2016-09-30 15:53:15.765, data, Event,R#004,R#004,R#031
2016-09-30 15:53:15.844, state, Event,cloning,R#005,R#032,33
2016-09-30 15:53:15.845, data, Event,R#005,R#005,R#032
2016-09-30 15:53:16.069, state, Event,cloning,R#004,R#033,34
2016-09-30 15:53:16.069, data, Event,R#004,R#004,R#033
2016-09-30 15:53:16.168, state, Event,cloning,R#005,R#034,35
2016-09-30 15:53:16.168, data, Event,R#005,R#005,R#034
2016-09-30 15:53:16.438, state, Event,cloning,R#004,R#035,36
2016-09-30 15:53:16.438, data, Event,R#004,R#004,R#035
2016-09-30 15:53:16.804, state, Event,cloning,R#004,R#036,37
2016-09-30 15:53:16.804, data, Event,R#004,R#004,R#036
2016-09-30 15:53:17.244, state, Event,cloning,R#005,R#037,38
2016-09-30 15:53:17.244, data, Event,R#005,R#005,R#037
2016-09-30 15:53:17.386, state, Event,cloning,R#004,R#038,39
2016-09-30 15:53:17.386, data, Event,R#004,R#004,R#038
2016-09-30 15:53:17.897, state, Event,cloning,R#004,R#039,40
2016-09-30 15:53:17.897, data, Event,R#004,R#004,R#039
2016-09-30 15:53:18.949, state, Event,cloning,R#005,R#040,41
2016-09-30 15:53:18.950, data, Event,R#005,R#005,R#040
2016-09-30 15:53:19.238, state, Event,cloning,R#004,R#041,42
2016-09-30 15:53:19.239, data, Event,R#004,R#004,R#041
2016-09-30 15:53:20.002, state, Event,cloning,R#005,R#042,43
2016-09-30 15:53:20.002, data, Event,R#005,R#005,R#042
2016-09-30 15:53:20.198, state, Event,cloning,R#004,R#043,44
2016-09-30 15:53:20.198, data, Event,R#004,R#004,R#043
2016-09-30 15:53:21.062, state, Event,cloning,R#004,R#044,45
2016-09-30 15:53:21.063, data, Event,R#004,R#004,R#044
2016-09-30 15:53:22.062, state, Event,cloning,R#004,R#045,46
2016-09-30 15:53:22.062, data, Event,R#004,R#004,R#045
2016-09-30 15:53:22.963, state, Event,cloning,R#004,R#046,47
2016-09-30 15:53:22.963, data, Event,R#004,R#004,R#046
